,연도,월,시도,고용률,사용량,위도,경도
2260,2018,5,경상남도,62.3,2664333,35.460156,128.215601
2261,2018,6,경상남도,62.8,2694747,35.460156,128.215601
2262,2018,7,경상남도,62.6,2872740,35.460156,128.215601
2263,2018,8,경상남도,61.4,3145720,35.460156,128.215601
2264,2018,9,경상남도,62.4,2806144,35.460156,128.215601
2265,2018,10,경상남도,61.9,2628697,35.460156,128.215601
2266,2018,11,경상남도,61.9,2814898,35.460156,128.215601
2267,2018,12,경상남도,61.0,3071315,35.460156,128.215601
2268,2019,1,경상남도,60.1,3364894,35.460156,128.215601
2269,2019,2,경상남도,60.3,3043750,35.460156,128.215601
2270,2019,3,경상남도,61.3,2903814,35.460156,128.215601
2271,2019,4,경상남도,61.0,2853723,35.460156,128.215601
2272,2019,5,경상남도,61.6,2664244,35.460156,128.215601
2273,2019,6,경상남도,61.5,2637434,35.460156,128.215601
2274,2019,7,경상남도,61.4,2809322,35.460156,128.215601
2275,2019,8,경상남도,61.5,2968281,35.460156,128.215601
2276,2019,9,경상남도,61.4,2814273,35.460156,128.215601
2277,2019,10,경상남도,61.9,2671846,35.460156,128.215601
2278,2019,11,경상남도,62.0,2728516,35.460156,128.215601
2279,2019,12,경상남도,61.3,3011920,35.460156,128.215601
2280,2020,1,경상남도,60.8,3168932,35.460156,128.215601
2281,2020,2,경상남도,60.7,3125833,35.460156,128.215601
2282,2020,3,경상남도,60.2,2954776,35.460156,128.215601
2283,2020,4,경상남도,60.0,2735448,35.460156,128.215601
2284,2020,5,경상남도,60.4,2446865,35.460156,128.215601
2285,2020,6,경상남도,61.1,2569712,35.460156,128.215601
2286,2020,7,경상남도,61.1,2698203,35.460156,128.215601
2287,2020,8,경상남도,61.1,2840866,35.460156,128.215601
2288,2020,9,경상남도,60.6,2971651,35.460156,128.215601
2289,2020,10,경상남도,60.8,2570214,35.460156,128.215601
2290,2020,11,경상남도,61.2,2847815,35.460156,128.215601
2291,2020,12,경상남도,59.0,3139659,35.460156,128.215601
2292,2021,1,경상남도,57.9,3449241,35.460156,128.215601
2293,2021,2,경상남도,58.8,3131331,35.460156,128.215601
2294,2021,3,경상남도,60.0,2991661,35.460156,128.215601
2295,2021,4,경상남도,61.2,2881552,35.460156,128.215601
2296,2021,5,경상남도,61.9,2712794,35.460156,128.215601
2297,2021,6,경상남도,62.1,2822799,35.460156,128.215601
2298,2021,7,경상남도,61.8,3008611,35.460156,128.215601
2299,2021,8,경상남도,61.4,3128818,35.460156,128.215601
2300,2021,9,경상남도,61.7,2906446,35.460156,128.215601
2301,2021,10,경상남도,61.5,2697874,35.460156,128.215601
2302,2021,11,경상남도,61.1,2868923,35.460156,128.215601
2303,2021,12,경상남도,58.6,3134010,35.460156,128.215601
2304,2010,1,제주특별자치도,65.1,325800,33.424967,126.778084
2305,2010,2,제주특별자치도,63.5,317412,33.424967,126.778084
2306,2010,3,제주특별자치도,64.8,284038,33.424967,126.778084
2307,2010,4,제주특별자치도,64.5,300520,33.424967,126.778084
2308,2010,5,제주특별자치도,65.8,275117,33.424967,126.778084
2309,2010,6,제주특별자치도,65.5,271052,33.424967,126.778084
2310,2010,7,제주특별자치도,64.9,286859,33.424967,126.778084
2311,2010,8,제주특별자치도,64.7,331375,33.424967,126.778084
2312,2010,9,제주특별자치도,64.5,317709,33.424967,126.778084
2313,2010,10,제주특별자치도,65.3,270423,33.424967,126.778084
2314,2010,11,제주특별자치도,66.7,286959,33.424967,126.778084
2315,2010,12,제주특별자치도,66.3,307358,33.424967,126.778084
2316,2011,1,제주특별자치도,63.7,349747,33.424967,126.778084
2317,2011,2,제주특별자치도,64.8,341807,33.424967,126.778084
2318,2011,3,제주특별자치도,64.5,301595,33.424967,126.778084
2319,2011,4,제주특별자치도,66.1,314060,33.424967,126.778084
2320,2011,5,제주특별자치도,66.4,283081,33.424967,126.778084
2321,2011,6,제주특별자치도,65.7,281724,33.424967,126.778084
2322,2011,7,제주특별자치도,66.2,305421,33.424967,126.778084
2323,2011,8,제주특별자치도,66.2,335711,33.424967,126.778084
2324,2011,9,제주특별자치도,65.2,310488,33.424967,126.778084
2325,2011,10,제주특별자치도,66.3,281649,33.424967,126.778084
2326,2011,11,제주특별자치도,68.3,292227,33.424967,126.778084
2327,2011,12,제주특별자치도,68.9,312570,33.424967,126.778084
2328,2012,1,제주특별자치도,66.5,355968,33.424967,126.778084
2329,2012,2,제주특별자치도,65.6,358007,33.424967,126.778084
2330,2012,3,제주특별자치도,66.1,332926,33.424967,126.778084
2331,2012,4,제주특별자치도,65.2,327775,33.424967,126.778084
2332,2012,5,제주특별자치도,66.9,293722,33.424967,126.778084
2333,2012,6,제주특별자치도,67.1,295263,33.424967,126.778084
2334,2012,7,제주특별자치도,66.5,308449,33.424967,126.778084
2335,2012,8,제주특별자치도,65.7,355592,33.424967,126.778084
2336,2012,9,제주특별자치도,66.4,314567,33.424967,126.778084
2337,2012,10,제주특별자치도,68.1,283475,33.424967,126.778084
2338,2012,11,제주특별자치도,68.2,305359,33.424967,126.778084
2339,2012,12,제주특별자치도,67.8,333536,33.424967,126.778084
2340,2013,1,제주특별자치도,66.2,373763,33.424967,126.778084
2341,2013,2,제주특별자치도,64.3,370123,33.424967,126.778084
2342,2013,3,제주특별자치도,64.7,331589,33.424967,126.778084
2343,2013,4,제주특별자치도,66.2,342968,33.424967,126.778084
2344,2013,5,제주특별자치도,67.6,315090,33.424967,126.778084
2345,2013,6,제주특별자치도,67.0,305151,33.424967,126.778084
2346,2013,7,제주특별자치도,66.6,332906,33.424967,126.778084
2347,2013,8,제주특별자치도,65.4,393840,33.424967,126.778084
2348,2013,9,제주특별자치도,66.5,351450,33.424967,126.778084
2349,2013,10,제주특별자치도,67.3,307499,33.424967,126.778084
2350,2013,11,제주특별자치도,67.1,319307,33.424967,126.778084
2351,2013,12,제주특별자치도,68.2,351214,33.424967,126.778084
2352,2014,1,제주특별자치도,67.5,395005,33.424967,126.778084
2353,2014,2,제주특별자치도,66.9,392464,33.424967,126.778084
2354,2014,3,제주특별자치도,67.6,359620,33.424967,126.778084
2355,2014,4,제주특별자치도,67.3,362046,33.424967,126.778084
2356,2014,5,제주특별자치도,67.2,332179,33.424967,126.778084
2357,2014,6,제주특별자치도,66.4,324320,33.424967,126.778084
2358,2014,7,제주특별자치도,66.7,329068,33.424967,126.778084
2359,2014,8,제주특별자치도,66.1,364066,33.424967,126.778084
2360,2014,9,제주특별자치도,67.2,341393,33.424967,126.778084
2361,2014,10,제주특별자치도,68.1,318161,33.424967,126.778084
2362,2014,11,제주특별자치도,68.1,334243,33.424967,126.778084
2363,2014,12,제주특별자치도,67.9,367525,33.424967,126.778084
2364,2015,1,제주특별자치도,68.0,418867,33.424967,126.778084
2365,2015,2,제주특별자치도,66.6,421680,33.424967,126.778084
2366,2015,3,제주특별자치도,66.4,378029,33.424967,126.778084
2367,2015,4,제주특별자치도,66.8,381372,33.424967,126.778084
2368,2015,5,제주특별자치도,68.6,344375,33.424967,126.778084
2369,2015,6,제주특별자치도,68.7,333424,33.424967,126.778084
2370,2015,7,제주특별자치도,68.8,340764,33.424967,126.778084
2371,2015,8,제주특별자치도,69.1,398539,33.424967,126.778084
2372,2015,9,제주특별자치도,69.4,360964,33.424967,126.778084
2373,2015,10,제주특별자치도,70.2,329414,33.424967,126.778084
2374,2015,11,제주특별자치도,70.2,345844,33.424967,126.778084
2375,2015,12,제주특별자치도,69.6,376279,33.424967,126.778084
2376,2016,1,제주특별자치도,68.3,428947,33.424967,126.778084
2377,2016,2,제주특별자치도,68.2,447375,33.424967,126.778084
2378,2016,3,제주특별자치도,67.9,404279,33.424967,126.778084
2379,2016,4,제주특별자치도,68.6,393203,33.424967,126.778084
2380,2016,5,제주특별자치도,69.3,355822,33.424967,126.778084
2381,2016,6,제주특별자치도,68.5,354638,33.424967,126.778084
2382,2016,7,제주특별자치도,68.2,385185,33.424967,126.778084
2383,2016,8,제주특별자치도,69.8,454259,33.424967,126.778084
2384,2016,9,제주특별자치도,70.0,405821,33.424967,126.778084
2385,2016,10,제주특별자치도,70.5,350595,33.424967,126.778084
2386,2016,11,제주특별자치도,71.2,361557,33.424967,126.778084
2387,2016,12,제주특별자치도,70.4,396520,33.424967,126.778084
2388,2017,1,제주특별자치도,69.8,442925,33.424967,126.778084
2389,2017,2,제주특별자치도,70.0,462912,33.424967,126.778084
2390,2017,3,제주특별자치도,71.0,415698,33.424967,126.778084
2391,2017,4,제주특별자치도,71.4,418497,33.424967,126.778084
2392,2017,5,제주특별자치도,71.6,373246,33.424967,126.778084
2393,2017,6,제주특별자치도,71.1,373510,33.424967,126.778084
2394,2017,7,제주특별자치도,71.9,419192,33.424967,126.778084
2395,2017,8,제주특별자치도,70.7,490005,33.424967,126.778084
2396,2017,9,제주특별자치도,70.6,430854,33.424967,126.778084
2397,2017,10,제주특별자치도,70.2,366234,33.424967,126.778084
2398,2017,11,제주특별자치도,71.8,383331,33.424967,126.778084
2399,2017,12,제주특별자치도,70.7,437140,33.424967,126.778084
2400,2018,1,제주특별자치도,68.8,490242,33.424967,126.778084
2401,2018,2,제주특별자치도,67.3,511137,33.424967,126.778084
2402,2018,3,제주특별자치도,68.6,431990,33.424967,126.778084
2403,2018,4,제주특별자치도,68.5,430151,33.424967,126.778084
2404,2018,5,제주특별자치도,68.6,395955,33.424967,126.778084
2405,2018,6,제주특별자치도,68.4,396634,33.424967,126.778084
2406,2018,7,제주특별자치도,68.2,431586,33.424967,126.778084
2407,2018,8,제주특별자치도,68.1,520069,33.424967,126.778084
2408,2018,9,제주특별자치도,68.2,457711,33.424967,126.778084
2409,2018,10,제주특별자치도,68.3,381138,33.424967,126.778084
2410,2018,11,제주특별자치도,69.6,392795,33.424967,126.778084
2411,2018,12,제주특별자치도,68.6,433195,33.424967,126.778084
2412,2019,1,제주특별자치도,67.8,504995,33.424967,126.778084
2413,2019,2,제주특별자치도,67.9,505067,33.424967,126.778084
2414,2019,3,제주특별자치도,67.5,451731,33.424967,126.778084
2415,2019,4,제주특별자치도,68.1,460017,33.424967,126.778084
2416,2019,5,제주특별자치도,68.6,413147,33.424967,126.778084
2417,2019,6,제주특별자치도,68.7,404085,33.424967,126.778084
2418,2019,7,제주특별자치도,67.5,420071,33.424967,126.778084
2419,2019,8,제주특별자치도,68.6,507465,33.424967,126.778084
2420,2019,9,제주특별자치도,68.2,461504,33.424967,126.778084
2421,2019,10,제주특별자치도,69.3,402849,33.424967,126.778084
2422,2019,11,제주특별자치도,69.3,403996,33.424967,126.778084
2423,2019,12,제주특별자치도,69.3,439357,33.424967,126.778084
2424,2020,1,제주특별자치도,69.2,491120,33.424967,126.778084
2425,2020,2,제주특별자치도,67.6,492245,33.424967,126.778084
2426,2020,3,제주특별자치도,65.8,451371,33.424967,126.778084
2427,2020,4,제주특별자치도,65.8,445261,33.424967,126.778084
2428,2020,5,제주특별자치도,66.4,408575,33.424967,126.778084
2429,2020,6,제주특별자치도,65.6,408215,33.424967,126.778084
2430,2020,7,제주특별자치도,66.8,424457,33.424967,126.778084
2431,2020,8,제주특별자치도,67.2,511679,33.424967,126.778084
2432,2020,9,제주특별자치도,67.5,481909,33.424967,126.778084
2433,2020,10,제주특별자치도,67.5,390770,33.424967,126.778084
2434,2020,11,제주특별자치도,69.2,411424,33.424967,126.778084
2435,2020,12,제주특별자치도,67.1,456261,33.424967,126.778084
2436,2021,1,제주특별자치도,64.6,518258,33.424967,126.778084
2437,2021,2,제주특별자치도,66.5,503324,33.424967,126.778084
2438,2021,3,제주특별자치도,67.7,450805,33.424967,126.778084
2439,2021,4,제주특별자치도,68.7,461823,33.424967,126.778084
2440,2021,5,제주특별자치도,68.2,430958,33.424967,126.778084
2441,2021,6,제주특별자치도,68.1,437447,33.424967,126.778084
2442,2021,7,제주특별자치도,66.9,486838,33.424967,126.778084
2443,2021,8,제주특별자치도,67.0,544310,33.424967,126.778084
2444,2021,9,제주특별자치도,66.5,495549,33.424967,126.778084
2445,2021,10,제주특별자치도,67.7,446949,33.424967,126.778084
2446,2021,11,제주특별자치도,68.9,438179,33.424967,126.778084
2447,2021,12,제주특별자치도,68.1,473291,33.424967,126.778084
